0, 0.0, 0.0
5, 0.0, 0.0
10, 0.0, 0.1
15, 0.0, 0.1
20, 0.0, 0.1
25, 0.0, 0.1
30, 0.0, 0.2
35, 0.0, 0.2
40, 0.0, 0.3
45, 0.0, 0.3
50, 0.0, 0.3
55, 0.0, 0.3
60, 0.0, 0.3
65, 0.0, 0.4
70, 0.0, 0.4
75, 0.0, 0.5
80, 0.0, 0.5
85, 0.0, 0.6
90, 0.0, 0.7
95, 0.0, 0.7
100, 0.0, 0.7
105, 0.0, 0.7
110, 0.0, 0.7
115, 0.0, 0.7
120, 0.0, 0.7
