0, 9.0, 0.0
5,24.6, 0.0
10,26.3, 0.0
15,28.2, 0.0
20,29.6, 0.0
25,30.1, 0.0
30,31.0, 0.0
35,31.5, 0.0
40,31.8, 0.0
45,32.6, 0.0
50,32.5, 0.0
55,30.0, 0.0
60,27.5, 0.0
65,25.6, 0.0
70,23.7, 0.0
75,22.1, 0.0
80,22.7, 0.0
85,23.3, 0.0
90,23.9, 0.0
95,24.2, 0.0
100,24.6, 0.0
105,24.8, 0.0
110,24.9, 0.0
115,25.2, 0.0
120,25.3, 0.0
