0, 8.0, 0.0
5, 0.8, 0.0
10, 0.5, 0.0
15, 0.3, 0.0
20, 0.2, 0.0
25, 0.2, 0.0
30, 0.1, 0.0
35, 0.1, 0.0
40, 0.1, 0.0
45, 0.1, 0.0
50, 0.3, 0.0
55, 0.5, 0.0
60, 0.6, 0.0
65, 0.8, 0.0
70, 0.9, 0.0
75, 1.0, 0.0
80, 1.1, 0.0
85, 1.2, 0.0
90, 1.2, 0.0
95, 1.3, 0.0
100, 1.4, 0.0
105, 1.4, 0.0
110, 1.4, 0.0
115, 1.5, 0.0
120, 1.5, 0.0
